UniProt Accession,PDB ID,Status,Source
Q06187,6OMU,✅ Downloaded from PDB,KIBA
Q06187,6S90,✅ Downloaded from PDB,KIBA
Q06187,6TFP,✅ Downloaded from PDB,KIBA
Q06187,6TSE,✅ Downloaded from PDB,KIBA
Q06187,6TT2,✅ Downloaded from PDB,KIBA
Q06187,6TUH,✅ Downloaded from PDB,KIBA
Q06187,6TVN,✅ Downloaded from PDB,KIBA
Q06187,6VXQ,✅ Downloaded from PDB,KIBA
Q06187,6W06,✅ Downloaded from PDB,KIBA
Q06187,6W07,✅ Downloaded from PDB,KIBA
Q06187,6W7O,✅ Downloaded from PDB,KIBA
Q06187,6W8I,✅ Downloaded from PDB,KIBA
Q06187,6X3N,✅ Downloaded from PDB,KIBA
Q06187,6X3O,✅ Downloaded from PDB,KIBA
Q06187,6X3P,✅ Downloaded from PDB,KIBA
Q06187,6XE4,✅ Downloaded from PDB,KIBA
Q06187,6YYF,✅ Downloaded from PDB,KIBA
Q06187,6YYG,✅ Downloaded from PDB,KIBA
Q06187,6YYK,✅ Downloaded from PDB,KIBA
Q06187,7KXL,✅ Downloaded from PDB,KIBA
Q06187,7KXM,✅ Downloaded from PDB,KIBA
Q06187,7KXN,✅ Downloaded from PDB,KIBA
Q06187,7KXO,✅ Downloaded from PDB,KIBA
Q06187,7KXP,✅ Downloaded from PDB,KIBA
Q06187,7KXQ,✅ Downloaded from PDB,KIBA
Q06187,7L5O,✅ Downloaded from PDB,KIBA
Q06187,7L5P,✅ Downloaded from PDB,KIBA
Q06187,7LTY,✅ Downloaded from PDB,KIBA
Q06187,7LTZ,✅ Downloaded from PDB,KIBA
Q06187,7N4Q,✅ Downloaded from PDB,KIBA
Q06187,7N4R,✅ Downloaded from PDB,KIBA
Q06187,7N4S,✅ Downloaded from PDB,KIBA
Q06187,7N5O,✅ Downloaded from PDB,KIBA
Q06187,7N5R,✅ Downloaded from PDB,KIBA
Q06187,7N5X,✅ Downloaded from PDB,KIBA
Q06187,7N5Y,✅ Downloaded from PDB,KIBA
Q06187,7R60,✅ Downloaded from PDB,KIBA
Q06187,7R61,✅ Downloaded from PDB,KIBA
Q06187,7YC9,✅ Downloaded from PDB,KIBA
Q06187,8DSO,✅ Downloaded from PDB,KIBA
Q06187,8E2M,✅ Downloaded from PDB,KIBA
Q06187,8EJB,✅ Downloaded from PDB,KIBA
Q06187,8FLG,✅ Downloaded from PDB,KIBA
Q06187,8FLH,✅ Downloaded from PDB,KIBA
Q06187,8FLL,✅ Downloaded from PDB,KIBA
Q06187,8FLN,✅ Downloaded from PDB,KIBA
Q06187,8FLV,✅ Downloaded from PDB,KIBA
Q06187,8GC7,✅ Downloaded from PDB,KIBA
Q06187,8GC8,✅ Downloaded from PDB,KIBA
Q06187,8TU3,✅ Downloaded from PDB,KIBA
Q06187,8TU4,✅ Downloaded from PDB,KIBA
Q06187,8TU5,✅ Downloaded from PDB,KIBA
Q06187,8U2D,✅ Downloaded from PDB,KIBA
Q06187,8U2E,✅ Downloaded from PDB,KIBA
Q06187,8YVV,✅ Downloaded from PDB,KIBA
Q06418,1RHF,✅ Downloaded from PDB,KIBA
Q07912,1CF4,✅ Downloaded from PDB,KIBA
Q07912,1U46,✅ Downloaded from PDB,KIBA
Q07912,1U4D,✅ Downloaded from PDB,KIBA
Q07912,1U54,✅ Downloaded from PDB,KIBA
Q07912,3EQP,✅ Downloaded from PDB,KIBA
Q07912,3EQR,✅ Downloaded from PDB,KIBA
Q07912,4EWH,✅ Downloaded from PDB,KIBA
Q07912,4HZR,✅ Downloaded from PDB,KIBA
Q07912,4HZS,✅ Downloaded from PDB,KIBA
Q07912,4ID7,✅ Downloaded from PDB,KIBA
Q07912,5ZXB,✅ Downloaded from PDB,KIBA
Q07912,6VQM,✅ Downloaded from PDB,KIBA
Q07912,7KP6,✅ Downloaded from PDB,KIBA
Q07912,8FE9,✅ Downloaded from PDB,KIBA
Q07912,8FZ3,✅ Downloaded from PDB,KIBA
Q07912,8HMT,✅ Downloaded from PDB,KIBA
Q07912,8Q5P,✅ Downloaded from PDB,KIBA
Q07912,8THA,✅ Downloaded from PDB,KIBA
Q08881,1SM2,✅ Downloaded from PDB,KIBA
Q08881,1SNU,✅ Downloaded from PDB,KIBA
Q08881,1SNX,✅ Downloaded from PDB,KIBA
Q08881,2E6I,✅ Downloaded from PDB,KIBA
Q08881,2LMJ,✅ Downloaded from PDB,KIBA
Q08881,2YUQ,✅ Downloaded from PDB,KIBA
Q08881,3MIY,✅ Downloaded from PDB,KIBA
Q08881,3MJ1,✅ Downloaded from PDB,KIBA
Q08881,3MJ2,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q08881,3QGW,✅ Downloaded from PDB,KIBA
Q08881,3QGY,✅ Downloaded from PDB,KIBA
Q08881,3T9T,✅ Downloaded from PDB,KIBA
Q08881,3V5J,✅ Downloaded from PDB,KIBA
Q08881,3V5L,✅ Downloaded from PDB,KIBA
Q08881,3V8T,✅ Downloaded from PDB,KIBA
Q08881,3V8W,✅ Downloaded from PDB,KIBA
Q08881,4HCT,✅ Downloaded from PDB,KIBA
Q08881,4HCU,✅ Downloaded from PDB,KIBA
Q08881,4HCV,✅ Downloaded from PDB,KIBA
Q08881,4KIO,✅ Downloaded from PDB,KIBA
Q08881,4L7S,✅ Downloaded from PDB,KIBA
Q08881,4M0Y,✅ Downloaded from PDB,KIBA
Q08881,4M0Z,✅ Downloaded from PDB,KIBA
Q08881,4M12,✅ Downloaded from PDB,KIBA
Q08881,4M13,✅ Downloaded from PDB,KIBA
Q08881,4M14,✅ Downloaded from PDB,KIBA
Q08881,4M15,✅ Downloaded from PDB,KIBA
Q08881,4MF0,✅ Downloaded from PDB,KIBA
Q08881,4MF1,✅ Downloaded from PDB,KIBA
Q08881,4PP9,✅ Downloaded from PDB,KIBA
Q08881,4PPA,✅ Downloaded from PDB,KIBA
Q08881,4PPB,✅ Downloaded from PDB,KIBA
Q08881,4PPC,✅ Downloaded from PDB,KIBA
Q08881,4PQN,✅ Downloaded from PDB,KIBA
Q08881,4QD6,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q08881,4RFM,✅ Downloaded from PDB,KIBA
Q12851,AF-Q12851-F1,✅ Downloaded from AlphaFold,KIBA
Q12866,2DBJ,✅ Downloaded from PDB,KIBA
Q12866,2P0C,✅ Downloaded from PDB,KIBA
Q12866,3BPR,✅ Downloaded from PDB,KIBA
Q12866,3BRB,✅ Downloaded from PDB,KIBA
Q12866,3TCP,✅ Downloaded from PDB,KIBA
Q12866,4M3Q,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q12866,4MH7,✅ Downloaded from PDB,KIBA
Q12866,4MHA,✅ Downloaded from PDB,KIBA
Q12866,5K0K,✅ Downloaded from PDB,KIBA
Q12866,5K0X,✅ Downloaded from PDB,KIBA
Q12866,5TC0,✅ Downloaded from PDB,KIBA
Q12866,5TD2,✅ Downloaded from PDB,KIBA
Q12866,5U6C,✅ Downloaded from PDB,KIBA
Q12866,6MEP,✅ Downloaded from PDB,KIBA
Q12866,7AAX,✅ Downloaded from PDB,KIBA
Q12866,7AAY,✅ Downloaded from PDB,KIBA
Q12866,7AAZ,✅ Downloaded from PDB,KIBA
Q12866,7AB0,✅ Downloaded from PDB,KIBA
Q12866,7AB1,✅ Downloaded from PDB,KIBA
Q12866,7AB2,✅ Downloaded from PDB,KIBA
Q12866,7AVX,✅ Downloaded from PDB,KIBA
Q12866,7AVY,✅ Downloaded from PDB,KIBA
Q12866,7AVZ,✅ Downloaded from PDB,KIBA
Q12866,7AW0,✅ Downloaded from PDB,KIBA
Q12866,7AW1,✅ Downloaded from PDB,KIBA
Q12866,7AW2,✅ Downloaded from PDB,KIBA
Q12866,7AW3,✅ Downloaded from PDB,KIBA
Q12866,7AW4,✅ Downloaded from PDB,KIBA
Q12866,7CQE,✅ Downloaded from PDB,KIBA
Q12866,7DXL,✅ Downloaded from PDB,KIBA
Q12866,7M5Z,✅ Downloaded from PDB,KIBA
Q12866,7OAM,✅ Downloaded from PDB,KIBA
Q12866,7OLS,✅ Downloaded from PDB,KIBA
Q12866,7OLV,✅ Downloaded from PDB,KIBA
Q12866,7OLX,✅ Downloaded from PDB,KIBA
Q12866,7XHY,✅ Downloaded from PDB,KIBA
Q12866,9BHI,❌ PDB Download failed,KIBA
Q12866,9BHJ,❌ PDB Download failed,KIBA
Q12866,9BHK,❌ PDB Download failed,KIBA
Q13131,4RED,✅ Downloaded from PDB,KIBA
Q13131,4RER,✅ Downloaded from PDB,KIBA
Q13131,4REW,✅ Downloaded from PDB,KIBA
Q13131,5EZV,✅ Downloaded from PDB,KIBA
Q13131,6C9F,✅ Downloaded from PDB,KIBA
Q13131,6C9G,✅ Downloaded from PDB,KIBA
Q13131,6C9H,✅ Downloaded from PDB,KIBA
Q13131,6C9J,✅ Downloaded from PDB,KIBA
Q13131,7JHG,✅ Downloaded from PDB,KIBA
Q13131,7JHH,✅ Downloaded from PDB,KIBA
Q13131,7JIJ,✅ Downloaded from PDB,KIBA
Q13131,7M74,✅ Downloaded from PDB,KIBA
Q13153,1F3M,✅ Downloaded from PDB,KIBA
Q13153,1YHV,✅ Downloaded from PDB,KIBA
Q13153,1YHW,✅ Downloaded from PDB,KIBA
Q13153,1ZSG,✅ Downloaded from PDB,KIBA
Q13153,2HY8,✅ Downloaded from PDB,KIBA
Q13153,2QME,✅ Downloaded from PDB,KIBA
Q13153,3DVP,✅ Downloaded from PDB,KIBA
Q13153,3FXZ,✅ Downloaded from PDB,KIBA
Q13153,3FY0,✅ Downloaded from PDB,KIBA
Q13153,3Q4Z,✅ Downloaded from PDB,KIBA
Q13153,3Q52,✅ Downloaded from PDB,KIBA
Q13153,3Q53,✅ Downloaded from PDB,KIBA
Q13153,4DAW,✅ Downloaded from PDB,KIBA
Q13153,4EQC,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Max retries exceeded with url: /download/4EQC.pdb (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",KIBA
Q13153,4O0R,✅ Downloaded from PDB,KIBA
Q13153,4O0T,✅ Downloaded from PDB,KIBA
Q13153,4P90,✅ Downloaded from PDB,KIBA
Q13153,4ZJI,✅ Downloaded from PDB,KIBA
Q13153,4ZJJ,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13153,4ZLO,✅ Downloaded from PDB,KIBA
Q13153,4ZY4,✅ Downloaded from PDB,KIBA
Q13153,4ZY5,✅ Downloaded from PDB,KIBA
Q13153,4ZY6,✅ Downloaded from PDB,KIBA
Q13153,5DEW,✅ Downloaded from PDB,KIBA
Q13153,5DEY,✅ Downloaded from PDB,KIBA
Q13153,5DFP,✅ Downloaded from PDB,KIBA
Q13153,5IME,✅ Downloaded from PDB,KIBA
Q13153,5KBQ,✅ Downloaded from PDB,KIBA
Q13153,5KBR,✅ Downloaded from PDB,KIBA
Q13153,6B16,✅ Downloaded from PDB,KIBA
Q13153,7VTO,✅ Downloaded from PDB,KIBA
Q13153,8X5Z,✅ Downloaded from PDB,KIBA
Q13177,3PCS,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13188,3WWS,✅ Downloaded from PDB,KIBA
Q13188,4HKD,✅ Downloaded from PDB,KIBA
Q13188,4L0N,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13188,4LG4,✅ Downloaded from PDB,KIBA
Q13188,4LGD,✅ Downloaded from PDB,KIBA
Q13188,4OH9,✅ Downloaded from PDB,KIBA
Q13188,5BRM,✅ Downloaded from PDB,KIBA
Q13188,5DH3,✅ Downloaded from PDB,KIBA
Q13188,6AO5,✅ Downloaded from PDB,KIBA
Q13188,6AR2,✅ Downloaded from PDB,KIBA
Q13188,8A66,✅ Downloaded from PDB,KIBA
Q13237,5BV6,✅ Downloaded from PDB,KIBA
Q13237,5C6C,✅ Downloaded from PDB,KIBA
Q13237,5C8W,✅ Downloaded from PDB,KIBA
Q13237,5JIX,✅ Downloaded from PDB,KIBA
Q13237,5JIZ,✅ Downloaded from PDB,KIBA
Q13237,6BQ8,✅ Downloaded from PDB,KIBA
Q13464,1S1C,✅ Downloaded from PDB,KIBA
Q13464,2ESM,✅ Downloaded from PDB,KIBA
Q13464,2ETK,✅ Downloaded from PDB,KIBA
Q13464,2ETR,✅ Downloaded from PDB,KIBA
Q13464,2V55,✅ Downloaded from PDB,KIBA
Q13464,3D9V,✅ Downloaded from PDB,KIBA
Q13464,3NCZ,✅ Downloaded from PDB,KIBA
Q13464,3NDM,✅ Downloaded from PDB,KIBA
Q13464,3O0Z,✅ Downloaded from PDB,KIBA
Q13464,3TV7,✅ Downloaded from PDB,KIBA
Q13464,3TWJ,✅ Downloaded from PDB,KIBA
Q13464,3V8S,✅ Downloaded from PDB,KIBA
Q13464,4L2W,✅ Downloaded from PDB,KIBA
Q13464,4W7P,✅ Downloaded from PDB,KIBA
Q13464,4YVC,✅ Downloaded from PDB,KIBA
Q13464,4YVE,✅ Downloaded from PDB,KIBA
Q13464,5BML,✅ Downloaded from PDB,KIBA
Q13464,5F5P,✅ Downloaded from PDB,KIBA
Q13464,5HVU,✅ Downloaded from PDB,KIBA
Q13464,5KKS,✅ Downloaded from PDB,KIBA
Q13464,5KKT,✅ Downloaded from PDB,KIBA
Q13464,5UZJ,✅ Downloaded from PDB,KIBA
Q13464,5WNE,✅ Downloaded from PDB,KIBA
Q13464,5WNF,✅ Downloaded from PDB,KIBA
Q13464,5WNG,✅ Downloaded from PDB,KIBA
Q13464,5WNH,✅ Downloaded from PDB,KIBA
Q13464,6E9W,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13464,7JOU,✅ Downloaded from PDB,KIBA
Q13464,7S25,✅ Downloaded from PDB,KIBA
Q13464,7S26,✅ Downloaded from PDB,KIBA
Q13464,8P0S,✅ Downloaded from PDB,KIBA
Q13464,8ZH5,✅ Downloaded from PDB,KIBA
Q13554,3BHH,✅ Downloaded from PDB,KIBA
Q13554,7URW,✅ Downloaded from PDB,KIBA
Q13554,7URY,✅ Downloaded from PDB,KIBA
Q13554,7URZ,✅ Downloaded from PDB,KIBA
Q13555,2UX0,✅ Downloaded from PDB,KIBA
Q13555,2V7O,✅ Downloaded from PDB,KIBA
Q13557,2VN9,✅ Downloaded from PDB,KIBA
Q13557,2W2C,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13557,2WEL,✅ Downloaded from PDB,KIBA
Q13557,3GP2,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13557,5VLO,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13557,6AYW,✅ Downloaded from PDB,KIBA
Q13557,7ZRP,✅ Downloaded from PDB,KIBA
Q13557,7ZRQ,✅ Downloaded from PDB,KIBA
Q13627,2VX3,✅ Downloaded from PDB,KIBA
Q13627,2WO6,✅ Downloaded from PDB,KIBA
Q13627,3ANQ,✅ Downloaded from PDB,KIBA
Q13627,3ANR,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13627,4AZE,✅ Downloaded from PDB,KIBA
Q13627,4MQ1,✅ Downloaded from PDB,KIBA
Q13627,4MQ2,✅ Downloaded from PDB,KIBA
Q13627,4NCT,✅ Downloaded from PDB,KIBA
Q13627,4YLJ,✅ Downloaded from PDB,KIBA
Q13627,4YLK,✅ Downloaded from PDB,KIBA
Q13627,4YLL,✅ Downloaded from PDB,KIBA
Q13627,4YU2,✅ Downloaded from PDB,KIBA
Q13627,5A3X,✅ Downloaded from PDB,KIBA
Q13627,5A4E,✅ Downloaded from PDB,KIBA
Q13627,5A4L,✅ Downloaded from PDB,KIBA
Q13627,5A4Q,✅ Downloaded from PDB,KIBA
Q13627,5A4T,✅ Downloaded from PDB,KIBA
Q13627,5A54,✅ Downloaded from PDB,KIBA
Q13627,5AIK,✅ Downloaded from PDB,KIBA
Q13627,6A1F,✅ Downloaded from PDB,KIBA
Q13627,6A1G,✅ Downloaded from PDB,KIBA
Q13627,6EIF,✅ Downloaded from PDB,KIBA
Q13627,6EIJ,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13627,6EIL,✅ Downloaded from PDB,KIBA
Q13627,6EIP,✅ Downloaded from PDB,KIBA
Q13627,6EIQ,✅ Downloaded from PDB,KIBA
Q13627,6EIR,✅ Downloaded from PDB,KIBA
Q13627,6EIS,✅ Downloaded from PDB,KIBA
Q13627,6EIV,✅ Downloaded from PDB,KIBA
Q13627,6EJ4,✅ Downloaded from PDB,KIBA
Q13627,6LN1,✅ Downloaded from PDB,KIBA
Q13627,6QU2,✅ Downloaded from PDB,KIBA
Q13627,6S11,✅ Downloaded from PDB,KIBA
Q13627,6S14,✅ Downloaded from PDB,KIBA
Q13627,6S17,✅ Downloaded from PDB,KIBA
Q13627,6S1B,✅ Downloaded from PDB,KIBA
Q13627,6S1H,✅ Downloaded from PDB,KIBA
Q13627,6S1I,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13627,6S1J,✅ Downloaded from PDB,KIBA
Q13627,6T6A,✅ Downloaded from PDB,KIBA
Q13627,6UIP,✅ Downloaded from PDB,KIBA
Q13627,6UWY,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13627,6YF8,✅ Downloaded from PDB,KIBA
Q13627,7A4O,✅ Downloaded from PDB,KIBA
Q13627,7A4R,✅ Downloaded from PDB,KIBA
Q13627,7A4S,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13627,7A4W,✅ Downloaded from PDB,KIBA
Q13627,7A4Z,✅ Downloaded from PDB,KIBA
Q13627,7A51,✅ Downloaded from PDB,KIBA
Q13627,7A52,✅ Downloaded from PDB,KIBA
Q13627,7A53,✅ Downloaded from PDB,KIBA
Q13627,7A55,✅ Downloaded from PDB,KIBA
Q13627,7A5B,✅ Downloaded from PDB,KIBA
Q13627,7A5D,✅ Downloaded from PDB,KIBA
Q13627,7A5L,✅ Downloaded from PDB,KIBA
Q13627,7A5N,✅ Downloaded from PDB,KIBA
Q13627,7AJ2,✅ Downloaded from PDB,KIBA
Q13627,7AJ4,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13627,7AJ5,✅ Downloaded from PDB,KIBA
Q13627,7AJ7,✅ Downloaded from PDB,KIBA
Q13627,7AJ8,✅ Downloaded from PDB,KIBA
Q13627,7AJA,✅ Downloaded from PDB,KIBA
Q13627,7AJM,✅ Downloaded from PDB,KIBA
Q13627,7AJS,✅ Downloaded from PDB,KIBA
Q13627,7AJV,✅ Downloaded from PDB,KIBA
Q13627,7AJW,✅ Downloaded from PDB,KIBA
Q13627,7AJY,✅ Downloaded from PDB,KIBA
Q13627,7AK2,✅ Downloaded from PDB,KIBA
Q13627,7AKA,✅ Downloaded from PDB,KIBA
Q13627,7AKB,✅ Downloaded from PDB,KIBA
Q13627,7AKE,✅ Downloaded from PDB,KIBA
Q13627,7AKL,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13627,7FHS,✅ Downloaded from PDB,KIBA
Q13627,7FHT,✅ Downloaded from PDB,KIBA
Q13627,7O7K,✅ Downloaded from PDB,KIBA
Q13627,7OY6,✅ Downloaded from PDB,KIBA
Q13627,7Z5N,✅ Downloaded from PDB,KIBA
Q13627,7ZH8,✅ Downloaded from PDB,KIBA
Q13627,8C3G,✅ Downloaded from PDB,KIBA
Q13627,8C3Q,✅ Downloaded from PDB,KIBA
Q13627,8C3R,✅ Downloaded from PDB,KIBA
Q13627,8R8E,✅ Downloaded from PDB,KIBA
Q13627,8T2H,✅ Downloaded from PDB,KIBA
Q13882,1RJA,✅ Downloaded from PDB,KIBA
Q13882,2KGT,✅ Downloaded from PDB,KIBA
Q13882,5D7V,✅ Downloaded from PDB,KIBA
Q13882,5DA3,✅ Downloaded from PDB,KIBA
Q13882,5H2U,✅ Downloaded from PDB,KIBA
Q13882,6CZ2,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13882,6CZ3,✅ Downloaded from PDB,KIBA
Q13882,6CZ4,✅ Downloaded from PDB,KIBA
Q13976,1ZXA,✅ Downloaded from PDB,KIBA
Q13976,3NMD,✅ Downloaded from PDB,KIBA
Q13976,3OCP,✅ Downloaded from PDB,KIBA
Q13976,3OD0,✅ Downloaded from PDB,KIBA
Q13976,3OGJ,✅ Downloaded from PDB,KIBA
Q13976,4KU7,✅ Downloaded from PDB,KIBA
Q13976,4KU8,✅ Downloaded from PDB,KIBA
Q13976,4QX5,✅ Downloaded from PDB,KIBA
Q13976,4QXK,✅ Downloaded from PDB,KIBA
Q13976,4R4L,✅ Downloaded from PDB,KIBA
Q13976,4R4M,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q13976,4Z07,✅ Downloaded from PDB,KIBA
Q13976,5J48,✅ Downloaded from PDB,KIBA
Q13976,5JAX,✅ Downloaded from PDB,KIBA
Q13976,5JD7,✅ Downloaded from PDB,KIBA
Q13976,5L0N,✅ Downloaded from PDB,KIBA
Q13976,6BDL,✅ Downloaded from PDB,KIBA
Q13976,6BG2,✅ Downloaded from PDB,KIBA
Q13976,6C0T,✅ Downloaded from PDB,KIBA
Q13976,7LV3,✅ Downloaded from PDB,KIBA
Q13976,7MBJ,✅ Downloaded from PDB,KIBA
Q13976,7SSB,✅ Downloaded from PDB,KIBA
Q13976,7T4T,✅ Downloaded from PDB,KIBA
Q13976,7T4U,✅ Downloaded from PDB,KIBA
Q13976,7T4V,✅ Downloaded from PDB,KIBA
Q13976,7T4W,✅ Downloaded from PDB,KIBA
Q14012,4FG7,✅ Downloaded from PDB,KIBA
Q14012,4FG8,✅ Downloaded from PDB,KIBA
Q14012,4FG9,✅ Downloaded from PDB,KIBA
Q14012,4FGB,✅ Downloaded from PDB,KIBA
Q14164,AF-Q14164-F1,✅ Downloaded from AlphaFold,KIBA
Q14289,2LK4,✅ Downloaded from PDB,KIBA
Q14289,3CC6,✅ Downloaded from PDB,KIBA
Q14289,3ET7,✅ Downloaded from PDB,KIBA
Q14289,3FZO,✅ Downloaded from PDB,KIBA
Q14289,3FZP,✅ Downloaded from PDB,KIBA
Q14289,3FZR,✅ Downloaded from PDB,KIBA
Q14289,3FZS,✅ Downloaded from PDB,KIBA
Q14289,3FZT,✅ Downloaded from PDB,KIBA
Q14289,3GM1,✅ Downloaded from PDB,KIBA
Q14289,3GM2,✅ Downloaded from PDB,KIBA
Q14289,3GM3,✅ Downloaded from PDB,KIBA
Q14289,3H3C,✅ Downloaded from PDB,KIBA
Q14289,3U3F,✅ Downloaded from PDB,KIBA
Q14289,4EKU,✅ Downloaded from PDB,KIBA
Q14289,4H1J,✅ Downloaded from PDB,KIBA
Q14289,4H1M,✅ Downloaded from PDB,KIBA
Q14289,4R32,✅ Downloaded from PDB,KIBA
Q14289,4XEF,✅ Downloaded from PDB,KIBA
Q14289,4XEK,✅ Downloaded from PDB,KIBA
Q14289,4XEV,✅ Downloaded from PDB,KIBA
Q14289,5TO8,✅ Downloaded from PDB,KIBA
Q14289,5TOB,✅ Downloaded from PDB,KIBA
Q14289,6LF3,✅ Downloaded from PDB,KIBA
Q14289,7PLL,✅ Downloaded from PDB,KIBA
Q14289,8XOX,✅ Downloaded from PDB,KIBA
Q14289,8YGX,✅ Downloaded from PDB,KIBA
Q14680,4BKY,✅ Downloaded from PDB,KIBA
Q14680,4BKZ,✅ Downloaded from PDB,KIBA
Q14680,4BL1,✅ Downloaded from PDB,KIBA
Q14680,4D2P,✅ Downloaded from PDB,KIBA
Q14680,4D2T,✅ Downloaded from PDB,KIBA
Q14680,4D2V,✅ Downloaded from PDB,KIBA
Q14680,4D2W,✅ Downloaded from PDB,KIBA
Q14680,4IXP,✅ Downloaded from PDB,KIBA
Q14680,4UMP,✅ Downloaded from PDB,KIBA
Q14680,4UMQ,✅ Downloaded from PDB,KIBA
Q14680,4UMR,✅ Downloaded from PDB,KIBA
Q14680,4UMT,✅ Downloaded from PDB,KIBA
Q14680,4UMU,✅ Downloaded from PDB,KIBA
Q14680,5IH8,✅ Downloaded from PDB,KIBA
Q14680,5IH9,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q14680,5IHA,✅ Downloaded from PDB,KIBA
Q14680,5IHC,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q14680,5K00,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q14680,5M5A,✅ Downloaded from PDB,KIBA
Q14680,5MAF,✅ Downloaded from PDB,KIBA
Q14680,5MAG,✅ Downloaded from PDB,KIBA
Q14680,5MAH,✅ Downloaded from PDB,KIBA
Q14680,5MAI,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q14680,5TVT,✅ Downloaded from PDB,KIBA
Q14680,5TWL,✅ Downloaded from PDB,KIBA
Q14680,5TWU,✅ Downloaded from PDB,KIBA
Q14680,5TWY,✅ Downloaded from PDB,KIBA
Q14680,5TWZ,✅ Downloaded from PDB,KIBA
Q14680,5TX3,✅ Downloaded from PDB,KIBA
Q14680,6GVX,✅ Downloaded from PDB,KIBA
Q14680,6VXR,✅ Downloaded from PDB,KIBA
Q15078,1H4L,✅ Downloaded from PDB,KIBA
Q15078,1UNG,✅ Downloaded from PDB,KIBA
Q15078,1UNH,✅ Downloaded from PDB,KIBA
Q15078,1UNL,✅ Downloaded from PDB,KIBA
Q15078,3O0G,✅ Downloaded from PDB,KIBA
Q15078,6LDP,✅ Downloaded from PDB,KIBA
Q15078,7CNG,✅ Downloaded from PDB,KIBA
Q15078,7VDP,✅ Downloaded from PDB,KIBA
Q15078,7VDQ,✅ Downloaded from PDB,KIBA
Q15078,7VDR,✅ Downloaded from PDB,KIBA
Q15078,7VDS,✅ Downloaded from PDB,KIBA
Q15118,2Q8F,✅ Downloaded from PDB,KIBA
Q15118,2Q8G,✅ Downloaded from PDB,KIBA
Q15118,2Q8H,✅ Downloaded from PDB,KIBA
Q15303,2AHX,✅ Downloaded from PDB,KIBA
Q15303,2L2T,✅ Downloaded from PDB,KIBA
Q15303,2LCX,✅ Downloaded from PDB,KIBA
Q15303,2R4B,✅ Downloaded from PDB,KIBA
Q15303,3BBT,✅ Downloaded from PDB,KIBA
Q15303,3BBW,✅ Downloaded from PDB,KIBA
Q15303,3BCE,✅ Downloaded from PDB,KIBA
